pais_id;nom_pais;sag;nom_provincia;departamento;link;cant_acopi;cap_menos2;cap_2a5;cap_5a10;cap_mas10;codset
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;CERRILLOS;66035;11;5;3;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;CHICOANA;66042;3;3;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;LA VINA;66098;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;QUITILIPI;22133;2;2;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;25 DE MAYO;22168;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;JIMENEZ;86091;2;1;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;INDEPENDENCIA;22070;2;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;COMANDANTE FERNANDEZ;22021;25;11;7;1;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;9 DE JULIO;22105;9;3;6;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;GENERAL BELGRANO;22049;10;1;2;3;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;CHACABUCO;22028;16;5;3;3;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;PRESIDENTE DE LA PLAZA;22119;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;12 DE OCTUBRE;22036;8;3;2;1;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;BANDA;86035;9;9;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;O'HIGGINS;22112;5;0;3;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;SAN LORENZO;22147;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;MAYOR LUIS J. FONTANA;22098;20;6;6;5;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;2 DE ABRIL;22039;5;2;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CORRIENTES;BERON DE ASTRADA;18014;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;CAPITAL;86049;3;2;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;ROBLES;86161;4;3;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;FRAY JUSTO SANTA MARIA DE ORO;22043;5;4;0;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;SILIPICA;86189;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;CHOYA;86063;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;FRAY MAMERTO ESQUIU;10063;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;SAN BLAS DE LOS SAUCES;46119;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;LORETO;86105;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;CAPITAL;10049;11;7;1;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;CASTRO BARROS;46021;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;SANAGASTA;46126;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;CHILECITO;46042;3;0;1;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;INDEPENDENCIA;46105;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;GENERAL JUAN F. QUIROGA;46070;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTA FE;CASTELLANOS;82021;82;31;17;8;7;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;ROSARIO VERA PENALOZA;46112;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTA FE;SAN MARTIN;82126;46;16;2;5;19;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CORDOBA;UNION;14182;111;46;24;11;12;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CORDOBA;GENERAL SAN MARTIN;14042;83;28;14;6;21;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CORDOBA;JUAREZ CELMAN;14056;82;27;4;10;26;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MENDOZA;SAN MARTIN;50098;8;5;2;0;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MENDOZA;SANTA ROSA;50112;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MENDOZA;JUNIN;50035;4;1;2;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MENDOZA;RIVADAVIA;50084;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MENDOZA;TUNUYAN;50119;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;PERGAMINO;6623;62;32;7;6;8;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;COLON;6175;6;3;0;2;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;ARRECIFES;6077;26;10;3;1;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;SALTO;6714;27;17;3;2;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CAPITAN SARMIENTO;6140;3;2;0;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CARMEN DE ARECO;6161;20;9;0;6;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL VILLEGAS;6392;19;9;4;4;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL PINTO;6351;6;3;0;2;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CHACABUCO;6210;59;16;6;8;9;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;FLORENTINO AMEGHINO;6277;4;2;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;SUIPACHA;6784;4;1;1;0;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;LINCOLN;6469;20;11;0;2;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;MERCEDES;6532;20;10;6;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;BRAGADO;6112;22;8;2;5;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CHIVILCOY;6224;35;7;3;5;12;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL VIAMONTE;6385;8;0;0;4;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;ALBERTI;6021;24;4;6;5;7;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;NAVARRO;6574;17;8;2;3;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;RANCUL;42126;2;1;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;REALICO;42133;21;6;3;1;8;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;CHAPALEUFU;42056;10;3;2;1;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CARLOS TEJEDOR;6154;7;0;2;2;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;LOBOS;6483;23;15;1;5;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;RIVADAVIA;6679;12;8;1;1;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;9 DE JULIO;6588;40;11;10;5;10;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;25 DE MAYO;6854;14;2;4;4;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;TRENEL;42147;6;4;1;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CARLOS CASARES;6147;38;11;4;6;8;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;MONTE;6547;4;1;1;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;ROQUE PEREZ;6693;25;13;7;1;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;MARACO;42105;25;15;5;4;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;PEHUAJO;6609;8;1;1;1;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;TRENQUE LAUQUEN;6826;18;10;3;1;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;SALADILLO;6707;22;8;2;2;5;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;CONHELO;42035;11;5;2;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;PELLEGRINI;6616;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;QUEMU QUEMU;42119;9;4;2;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;BOLIVAR;6105;23;9;2;4;5;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;LOVENTUE;42098;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;HIPOLITO YRIGOYEN;6406;8;4;2;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;TOAY;42140;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;CAPITAL;42021;13;7;1;0;4;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;TRES LOMAS;6847;3;1;0;0;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;DAIREAUX;6231;16;5;4;4;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;CATRILO;42028;28;7;7;3;6;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;OLAVARRIA;6595;18;4;7;2;4;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;TORDILLO;6812;4;3;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GUAMINI;6399;5;2;0;2;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;SALLIQUELO;6721;7;1;4;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL GUIDO;6308;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;ADOLFO ALSINA;6007;21;6;6;3;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;LA COSTA;6420;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL LAVALLE;6336;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;AYACUCHO;6042;1;0;0;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;LIMAY MAHUIDA;42091;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;ATREUCO;42007;14;6;1;3;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;MAIPU;6511;6;3;0;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;UTRACAN;42154;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL LA MADRID;6322;5;5;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CORONEL SUAREZ;6203;21;12;2;4;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL JUAN MADARIAGA;6315;7;5;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;LAPRIDA;6448;4;1;2;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;GUATRACHE;42070;3;2;0;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;PINAMAR;6644;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;SAAVEDRA;6700;11;3;3;2;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;MAR CHIQUITA;6518;9;7;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;VILLA GESELL;6868;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA PAMPA;HUCAL;42077;10;3;1;2;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CORONEL PRINGLES;6196;30;13;5;5;5;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;TORNQUIST;6819;11;1;3;3;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL PUEYRREDON;6357;17;7;2;3;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL ALVARADO;6280;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CORONEL DORREGO;6189;17;5;1;4;6;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;BAHIA BLANCA;6056;50;14;11;1;10;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;CORONEL DE MARINA L ROSALES;6182;5;3;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;MONTE HERMOSO;6553;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;RIO NEGRO;9 DE JULIO;62049;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHUBUT;PASO DE INDIOS;26070;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;IRUYA;66070;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;MATACOS;34028;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;CACHI;66014;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;MOLINOS;66119;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;GUACHIPAS;66063;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;PIRANE;34056;3;3;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;LA CANDELARIA;66084;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;CAFAYATE;66021;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;BELEN;10035;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;MAIPU;22091;3;0;2;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;SARGENTO CABRAL;22154;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;EL ALTO;10056;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;ARAUCO;46007;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;FAMATINA;46049;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;CAPAYAN;10042;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;VALLE VIEJO;10112;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;ANCASTI;10014;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;LA PAZ;10070;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;CAPITAL;46014;4;1;3;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;CORONEL FELIPE VARELA;46028;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CORDOBA;SOBREMONTE;14154;2;2;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SAN JUAN;JACHAL;70056;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;GENERAL ANGEL V. PENALOZA;46056;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;LA RIOJA;CHAMICAL;46035;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;PUAN;6651;14;6;4;0;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;RIO NEGRO;CONESA;62028;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;RIO NEGRO;VALCHETA;62084;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;RIO NEGRO;25 DE MAYO;62091;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;RIO NEGRO;NORQUINCO;62056;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHUBUT;TELSEN;26105;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHUBUT;SARMIENTO;26091;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;BUENOS AIRES;GENERAL PAZ;6343;3;1;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;SANTA CATALINA;38077;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;GENERAL JOSE DE SAN MARTIN;66056;38;26;5;0;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;RIVADAVIA;66133;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;YAVI;38112;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;SANTA VICTORIA;66161;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;RINCONADA;38049;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;COCHINOCA;38007;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;ORAN;66126;2;2;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;RAMON LISTA;34063;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;HUMAHUACA;38028;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;SUSQUES;38084;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;BERMEJO;34007;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;VALLE GRANDE;38105;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;TILCARA;38094;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;TUMBAYA;38098;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;LA POMA;66091;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;LEDESMA;38035;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;SANTA BARBARA;38070;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;LOS ANDES;66105;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;DR. MANUEL BELGRANO;38021;4;1;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;ROSARIO DE LERMA;66147;9;9;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;SAN PEDRO;38063;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;PALPALA;38042;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;PATINO;34035;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;ANTA;66007;4;1;0;1;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;GENERAL GUEMES;22063;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;SAN ANTONIO;38056;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;JUJUY;EL CARMEN;38014;7;2;0;1;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;LA CALDERA;66077;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;GENERAL GUEMES;66049;7;2;0;3;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;CAPITAL;66028;71;39;10;10;4;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;PILAGAS;34042;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;ALMIRANTE BROWN;22007;4;0;1;0;3;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;METAN;66112;24;12;4;2;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;PILCOMAYO;34049;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;SAN CARLOS;66154;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;ANTOFAGASTA DE LA SIERRA;10028;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SALTA;ROSARIO DE LA FRONTERA;66140;11;6;4;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;COPO;86056;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;PELLEGRINI;86133;2;2;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;FORMOSA;34014;10;8;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;LIBERTADOR GENERAL SAN MARTIN;22084;7;5;2;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MISIONES;GENERAL MANUEL BELGRANO;54049;7;7;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MISIONES;IGUAZU;54063;8;2;5;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;TRANCAS;90112;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;SANTA MARIA;10091;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;BURRUYACU;90007;1;0;0;1;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;TAFI DEL VALLE;90098;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;ALBERDI;86014;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;FORMOSA;LAISHI;34021;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;TAFI VIEJO;90105;2;2;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MISIONES;ELDORADO;54042;9;9;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;TINOGASTA;10105;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;LULES;90063;8;6;0;0;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;YERBA BUENA;90119;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;CRUZ ALTA;90014;22;4;4;1;7;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;BERMEJO;22014;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;CAPITAL;90084;35;22;5;0;2;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;FIGUEROA;86070;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MISIONES;SAN PEDRO;54112;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;FAMAILLA;90028;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;MORENO;86119;2;0;1;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;MONTEROS;90070;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MISIONES;MONTECARLO;54084;2;0;2;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;LEALES;90056;1;0;0;0;1;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;CHICLIGASTA;90021;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;1 DE MAYO;22126;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CHACO;GENERAL DONOVAN;22056;1;1;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MISIONES;LIBERTADOR GENERAL SAN MARTIN;54077;3;3;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;MISIONES;GUARANI;54056;2;2;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;SANTIAGO DEL ESTERO;RIO HONDO;86147;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;CATAMARCA;ANDALGALA;10021;0;0;0;0;0;1,03E+25
32;Argentina;Gestion de la Informacion de la SCCA;TUCUMAN;SIMOCA;90091;0;0;0;0;0;1,03E+25
